1099635961,411501254,4744486511
1064018912,3667420263,1337083794
1337084681,1999365602,411498123
2379754787,2379754391
2419668104,1375668343,2419668103
1063913429,359072060,1063915045
2419668103,411516728,2419668104
411504641,1999365592,411886475
1337083644,2554088982,2554088561
1337082623,411810347,1337083735
2554088561,1337082468,1337083644
2271334320,1337082875,1337083278
1337082597,2361271799,3803156369
2032468340,1923452345,2018581869
3807988272,1337083311,3394886779
2383474353,4371320353,2383474354
2383474354,2383474355,2383474353
1915241162,1915241169,391281733
2383474355,2383474354,1999365565
1337082705,2018715900,412215293
3394979449,411516709,2488130517
2370559344,1985354066,1985352702
1337083735,1337082908,1337082623
1915241165,1337082699,2571156057
1337084768,1805785232,1805785234
412229667,3191176042,2208671813
412229668,3191176042,1337083442
1808582400,1808574399,1808574439
1337082696,2726858119,1861721504
2617162503,1337084452,1337083471
1337082699,1337084720,1915241165
1915241169,1337084000,1915241162
4054102366,411813652,3026812899
1808582391,411835881,411835880
1808582392,1808574410,1808574399
1337082703,4182761338,2425308958
4428519176,3787181957,4122822021
1337084749,1337082999,1337082863
1337083700,412215293,2107218244
3396454006,411810356,2665132450
1068271400,1099635938,4744486511
1808582401,1808574388,1808574439
1337084707,1337083366,1337084452
2107218249,2107218245,1337084193
3065561648,1770388645,1770388649
2107218244,1337083700,2107218245
3388039403,1337084178,1337084388
1337084720,1337084326,1337082699
2107218245,2107218244,2107218249
1337082669,1337084016,1337083471
1805786760,4371320353,1805785223
3195322195,2716609105,2716609101
1805786763,1805785238,4370162152
1923452815,1923715289,1923452649
1337084570,1337083563,1337084311
4195184381,359072063,1337083518
1337082500,1337084193,1337082565
3195322184,1808574410,1808574254
2425360741,1770388645
1099768952,1337083187,1099769016
2872671747,2379754391,2379754336
3803156369,1337083366,1337082597
1337084531,411815408,3803165415
2645464169,2645464170,411810350
2645464170,2645464169,1337083427
1999365602,1337084681,2418829294
1063915045,1063913429,1063917016
1337083518,4195184381,359072060
2464918460,1914080780,2425348676
1337082468,2554088561,1337083028
1799671382,5207812570,1799671447
411840927,411828177,411840936
1805786745,1850872877,1805786750
1337084525,392621749,4344239413
1805786750,1850872879,1805786745
1770388645,3065561648,2425360741
411542950,411812126,2668508187
411542948,411555503,411885487
411542947,411527000,411885487
1936801304,1337084420,3395249330
2018715900,1337082705,1337083442
411840936,1343099388,411840927
1770388649,3065561648,2418829301
411880868,2431825743,2934203141
411840957,1343300574,411840961
1337082565,2106758620,1337082500
1064418824,1064418810,411835888
1337084620,412215287,1337082982
2418855255,3621489712
1099769016,2425348676,1099768952
2418855249,2418855341,3426502643
2418855252,2418855307,2418855293
1337084595,2447777733,4370162176
411840974,411849599,411840967
1064418803,2446682870,2446682878
1068271273,1337083090,2425308957
1064418810,1064418824,889995528
1375668343,2419668104,392621763
1337084604,411549869,1337083169
411840967,411840974,411840961
411840961,411840967,411840957
1909609605,2431825743,2726858119
1337084587,2383253414,1337082763
1337083563,1337084570,1337083245
2910941402,3792706077,3792706061
3394887425,4122822021,3394886779
2910941401,3792706059,2910935500
2910941403,3792706059,3792706061
4932456546,411555518,1337084858
4656396266,3787181961,2928780557
1337084436,1337082647,3954711407
1337082385,1337084285,1337083208
392621763,1375668343,2665132450
1337084440,1337082651,1337083761
1799671458,1799671448,1799671418
2418855307,3426502643,2418855252
2418855301,2418855267,2418855324
1799671469,1799671414,2379754399
1799671468,3662163249,1799671478
1799671477,1799671434,1799671475
1337084420,1366446691,1936801304
1799671478,5207812570,1799671468
2418855328,2418855339,2418855282
1337082370,411815408,3803165414
1799671475,1799671431,1799671477
2418855324,2418855301,2418855268
1337083403,1914080780,4744988724
2372891859,2370550528,2370550531
1337084432,1337083758,1850872870
411812109,411812126,2668508174
3803165415,411810350,1337084531
3803165414,1337082370,411815876
3803165413,411815409,1337084016
2621979078,411828173,1343300567
1923452649,1923452815,1923452345
2631976238,1808574405,411823224
2418855267,2418855282,2418855301
2418855268,2418855324,3621489712
2418855293,2418855252,2574196589
411812123,1337082986,411812116
392621752,1337083830,2571156057
1337084388,1337082775,3388039403
392621749,1337084525,392621750
392621750,1337083839,392621749
2418855290,1850872870,2418855341
392621748,4344239413,4344239418
411812126,411812109,411542950
1337083366,1337084707,3803156369
411812125,1337082443,1871252785
411812116,1337084145,411812123
392621760,1337082763,1337084831
3191176042,412229668,412229667
2418855282,2418855267,2418855328
2934203141,411880868,1349363519
1923452739,2018582194,2018581869
1337082454,1337083026,1337082875
2383253414,1337084587,2383253416
2383253416,2383253414,3065561192
1337083485,1337084178,1915197473
1799671414,1799671469,1799671447
3796720506,411810347,411810363
1337082443,411812125,4932459495
3633327402,3809525444,1337083311
1337083471,2617162503,1337082669
2651673521,2935396494,411813652
2018581869,2032468340,1923452739
1799671418,3662163249,1799671458
2418855341,2418855249,2418855290
2000439999,2107294956,1337083757
1799671431,1799671475,2379754399
1337083442,412229668,2018715900
1337082418,1337084068,1337082999
2418855339,2418855328,2574196587
1799671434,1799671477,2379754336
1337083427,2645464170,1850872966
1337084452,2617162503,1337084707
1337082404,1337082651,1871263120
1807987218,1936789614,1343099404
1799671447,1799671414,1799671382
3809525444,1343099404,3633327402
1799671448,3803097262,1799671458
4932459495,411810388,1337082443
4932459491,1871263120,1871222967
1850872883,1850872882,1805785221
2447777733,1337084595,1806101558
5164455347,1936789614,1936790730
1850872882,1850872883,1850872880
1337084311,1337084570,411061871
2554088982,1337083644,1337082744
411061871,1337082978,1337084311
1337083267,1337083848,1337082764
1337084291,411810386,2668508172
2642035531,3792681226,3792681227
2642035532,3792681228,2910935498
411061875,411506323,411886475
2642035529,3792681224,3792681225
3787181961,4656396266,3787181957
2642035530,2642035534,2642035524
1850872871,1337083758,1850872872
1343099388,411840936,1343300574
1850872872,1850872873,1850872871
2642035533,3792681230,2642035525
1850872870,2418855290,1337084432
2642035534,2642035530,3792681229
2642035523,1985354112,1985352714,2642035526
1850872875,1337083165,1850872874
1337084300,1337082732,1885325332
2642035524,2910935498,2642035530
1850872873,1850872872,1850872874
1850872874,1850872873,1850872875
1850872879,1805786750,1850872880
2642035527,3792681223,3792681224
1850872880,1850872882,1850872879
2642035528,2537580655,2642035525
1850872877,1805786745,1337082648
3667420263,1064018912,1337083922
2642035525,2642035533,2642035528
1337083278,2208671811,2271334320
3787181957,4428519176,3787181961
2642035526,2642035523,3792681222
2934120612,1923715307,1923715400
2021163581,412222223,412222218
1343099404,1807987218,3809525444
1871263120,4932459491,1337082404
1344368103,3768418051,411854962
1337084278,1063917016,1337083794
1337083259,2018582194,412215294
411506318,1337083018,1889481551
411498123,1337084681,1337083184
1337084285,411810346,1337082385
411506323,411516713,411061875,411516728
1337083237,1885325341
1340958139,411835881,1808574254
1916809305,4182761338,391281734
3395076161,1337083187,1337084777
1337083245,1337083563,391281733
3065561192,1337082978,2383253416
1810392459,1810392333,1810392284
3062746283,1923715281,3062746280
2370585317,1337082764,2361271799
411555503,411555516,411542948
3062746280,1923715380,3062746283
1985352702,1985354112,2370559344
1923715289,1923452815,1923715339
1337083329,1337083882,411813659
2370550528,4370162172,2372891859
1337084357,1337083018,411516700
4054108125,1337084028,411549870
1923715281,3062746283,2934106799
411555518,4932456546,411549869
3744454998,1349363519
4370162176,2370550548,1337084595
2935396494,2651673521,2666407359
411555516,411555503,2668508187
1800295667,1337084133,1337082863
2370550539,4370162175,2370550532
3803097264,3803097262,1341185199
411501254,1099635961,1810387269
3803097262,1799671448,3803097264
4370162177,1806101556,1806101550
4370162175,2370550539,2370550548
2370550542,1999365566,2373196728
2379754399,1799671431,1799671469
4370162172,2370550528,2370550532
1915197473,1337083485,1915197483
2370550532,2370550539,4370162172
2370550531,2370550550,2372891859
1340958055,1340957960,5116514167
3213909468,3213909469,2928780567
3213909469,2928780572,3213909468
1915197483,1337084862,1915197473
2379754391,2872671747,2379754787
2370550556,2370623444,2373196728
4370162152,1805786763,1805785230
3803097278,1341185203,3803097272
1064488167,359072063,1064488168
1064488168,1064488167,1064488169
1337084326,1337082775,1337084720
2370550548,4370162176,411835892,4370162175
3803097272,3803097278,3803097269
1064488169,1064488170,1064488168
3803097269,1341185199,3803097272
1064488170,1064488169,1810392333
2370550552,2370623444,2370550550
1337083311,3807988272,3633327402
2370550550,2370550531,2370550552
1985352714,2642035523,411835891
2018582194,1923452739,1337083259
1337084178,1337083485,3388039403
411835888,1064418764,1064418824
411815408,1337082370,1337084531
411835881,1808582391,1340958139
4744988724,1810387267,1337083403
1810387267,4744988724,1810377695
411835880,1808582391,1340957983
1810387269,411501254,1810377695
3395249332,5132421632,3395249331
3395249331,1936790730,3395249332
1337083165,1850872875,1337082647
3395249330,5132421632,1936801304
1337083139,1337084831,1337084208
1064418764,411835888,889995521
411815409,3803165413,411815876,411815879
411815415,411815879,411815875
1063917016,1337084278,1063915045
411835891,1985352714,411835892
411815414,411813659,411815872
1340958035,5116514167,1850872961
411835892,2370550548,411835891
1337084145,411812116,1337083806
2373196728,2370550556,2370550542
2379754336,2872671747,1799671434
2361271799,1337082597,2370585317
4371320351,1805785208,1805785234
4371320353,1805786760,2383474353
1337084133,1337083821,1800295667
2370623444,2370550556,2370550552
2446682870,1064418803,1340957983
411810347,1337082623,3796720506
411810346,1337084285,1337083032
4761623794,411828162,1808574405
3394886779,3394887425,3807988272
1810392333,1810392459,1064488170
2446682866,2446682879,889995521
411810350,3803165415,2645464169
2446682868,2446682880,2446682879
2446682878,889995528,1064418803
2446682877,2446682874,2446682880
1340957960,2446682874,1340958055
2446682880,2446682868,2446682877,2657181946
2446682879,2446682868,2446682866
2446682874,2446682877,1340957960
4903565933,1337083184,2488130517
411810363,411810356,3796720506
1340957983,2446682870,411835880
3820751177,1337084777,4344239419
1337083208,1337083796,1337082385
1337084229,1337084858,411549870
4182761338,1916809305,1337082703
411810356,3396454006,411810363
1871252785,1337082986,411812125
411810360,1337083052,411810373
1999365592,411504641,1889481551
1337083187,1099768952,3395076161
2574196589,2574196587,2418855293
2574196587,2574196589,2418855339
411810383,411810373,411813646
2425348676,1099769016,2464918460
411810373,411810383,411810360
1850872961,1340958035,5116514165
1337083169,1337083761,1337084604
1337084193,1337082500,2107218249
1999365566,1999365565,2370550542
1999365565,2383474355,1999365566
1850872966,1337083427,1337082908
411810388,4932459495,1871222962
411810386,2668508174,1337083806,1337084291
1337083184,4903565933,411498123
1337084208,2935041466,1337083139
1337083028,1337082468,1337083839
1805785217,1805785230,1805785213
1337083026,1337084087,1337082454
1805785223,1805785238,1805786760
1337084055,411516722,1337083880
1337083032,2666407358,411810346
1805785221,1850872883,1805785248
1805785232,1337084768,1805785213
1805785230,1805785217,4370162152
411849599,411840974,1343300520
1805785234,4371320351,1337084768
1810392284,1810392459,2379998751
1341185221,2373187251,1341185189
1805785238,1805786763,1805785223
3662163249,1799671468,1799671418
2665132450,3396454006,392621763
1337083018,1337084357,411506318
1341185229,411828163,1341185196
1805785248,1805785208,1805785221
1341185201,1341185187,1341185214
3792681232,2537580665,2537580659
1341185202,1341185210,1341185196
1341185203,3803097278,3803147599
3792681230,3792681229,2642035533
2668508174,411810386,411812109
3792681229,3792681230,2642035534
1337082999,1337084749,1337082418
3792681228,3792681227,2642035532
2668508172,1337084291,3026812899
3792681227,3792681228,2642035531
411886475,411061875,411504641
3792681226,3792681225,2642035531
1985354066,2370559344,2370559298
3792681225,3792681226,2642035529
2935041466,1337084208,1916845466
3792681224,2642035529,2642035527
1337084028,1885325332,4054108125
1341185210,1341185202,2373187251
3792681223,3792681222,2642035527
3792681222,3792681223,2642035526
1923464554,1337082982,2106758621
1341185214,411828162,1341185201
2018647901,412222262,412215287
2726858119,1337082696,1909609605
2666407359,2935396494,2666407358
1341185187,411828163,1341185201
2666407358,1337083032,2666407359
1349363519,2934203141,3744454998
1337082978,3065561192,411061871
2668508187,411555516,411542950
1341185189,1341185221,1341185190
1805785208,4371320351,1805785248
1341185190,1341185189,3803147599
391281733,1337083245,1915241162
1337082982,1923464554,1337084620
391281734,1916845466,1916809305
2571156057,392621752,1915241165
1337082986,1871252785,411812123
1341185196,1341185229,1341185202
1337084016,1337082669,3803165413
1805785213,1805785232,1805785217
1341185199,3803097269,3803097264
411885487,411542948,411542947
1337084114,1337083665,1337083052
1337083090,1068271273
1861721504,2928780572,1337082696
411815872,411815414,411815875
1871222962,411810388,1871222968
1871222967,4932459491,1871222968
1871222968,1871222962,1871222967
411828172,411823215,1343300605
411828171,1808574388,2716609101
5116514167,1340958055,1340958035
411828176,411828175,411828177
5116514165,411823215,1850872961
1337084087,1337083026,2107294956
411828175,411828174,411828176
411828174,411828175,411828173
411828173,411828174,2621979078
411815876,3803165414,411815409
411815875,411815872,411815415
411828163,1341185187,1341185229
411828162,1341185214,4761623794
411815879,411815415,411815409
1337084068,411823224,1337082418
2657181946,2446682880,2657181945
2657181945,2370559298,2657181946
1337083052,411810360,1337084114
411828178,3768421161,411854955
411828177,411840927,411828176
1923452345,2032468340,1923452649
2716609101,411828171,3195322195
2537513118,2537513128
1337083922,359072065,3667420263
1923715339,1923715307,1923715289
1923715343,1923715390
1337082908,1337083735,1850872966
412222208,412222252,412222214
4183191226,1099635938,411056927
5207812570,1799671478,1799671382
3621489712,2418855255,2418855268
1936790730,3395249331,5164455347
2431825743,411880868,1909609605
2716609105,3195322195,411823224
2928780562,2928780567,2928780557
412222228,412222223,412222233
2373187251,1341185210,1341185221
1923715307,1923715339,2934120612
411813646,411813663,411810383
2928780567,2928780562,3213909468
1337082875,2271334320,1337082454
1337082873,1806101558,1806101550
412222233,412222228,412222237
2928780572,3213909469,1861721504
412222237,412222233,412222242
411813659,411815414,1337083329
2425308959,2425308958,2425308955
411813658,411813663,1337083882
2425308958,2425308959,1337082703
2425308957,2425308956,1068271273
2425308956,2425308957,2425308955
411813663,411813646,411813658
4344239418,392621748,4344239419
1337083880,1337084862,1337084055
2425308955,2425308956,2425308959
4344239419,3820751177,4344239418
412222214,412222208,412222218
3768418054,411854962,411854955
411813652,2651673521,4054102366
2488130517,4903565933,3394979449
1337083882,1337083329,411813658
412222218,412222214,2021163581
4344239413,392621748,1337084525
412222223,412222228,2021163581
1337082863,1337084749,1800295667
411516700,1337084000,1337084357
2928780557,4656396266,2928780562
411056927,2379998751,4183191226
3768418051,411854966,1344368103
411516712,411516713,411516711
411516711,411516712,411516710
2208671813,2208671811,412229667
3803147599,1341185203,1341185190
411516710,411516711,411516709
412222257,412215292,412222252
411516709,411516710,3394979449
412222262,412215292,2018647901
2208671811,2208671813,1337083278
1985354112,2642035523,1985352702
5132421632,3395249332,3395249330
1808574439,1808582401,1808582400
1337084000,411516700,1915241169
1923715400,2934106799,2934120612
2537580655,2537580659,2642035528
411516713,411516712,411506323
411516728,411516729,411506323,2419668103
2537580658,2537580667,2910935500
2018583396,412222247,412215294
2537580659,2537580655,3792681232
412222242,412222237,412222247
412222247,2018583396,412222242
3768421161,411828178,1343300553
1343300520,1343300553,411849599
411516722,1337084055,1889481556
2537580665,3792681232,2537580667
1923715409,1923715380,1923715384
412222252,412222208,412222257
2537580667,2537580658,2537580665
411516729,411516728,2935074397
2379998751,411056927,1810392284
1343300567,1343300594,2621979078
1806101550,1337082873,4370162177
1343300574,411840957,1343099388
1889481556,411516722,2935074397
411527000,411542947,411549828
1366446691,1337084420,1337083821
1889481551,1999365592,411506318
1806101558,1337082873,2447777733
1923715390,1923715343,1923715384
1806101556,4370162177,1337083848
2537513128,2537513118,411823258
1343300553,3768421161,1343300520
1916845466,391281734,2935041466
1923715380,3062746280,1923715409
1936789614,1807987218,5164455347
1923715384,1923715390,1923715409
